Date;Time;Sensor;Value
24.10.2018;08:51:06;livingroom_temperature;22,9
24.10.2018;08:51:08;house_power;303
24.10.2018;08:51:18;office_co2;500
24.10.2018;08:51:18;livingroom_co2;415
24.10.2018;08:51:26;office_co2;490
24.10.2018;08:51:36;office_co2;500
24.10.2018;08:52:49;office_co2;490
24.10.2018;08:53:33;garden_brightness;8
24.10.2018;08:53:33;garden_windspeed;29
24.10.2018;08:53:38;livingroom_humidity;41
24.10.2018;08:53:38;livingroom_temperature;22,9
24.10.2018;08:53:59;house_power;295
24.10.2018;08:55:46;office_doorcontact;0
24.10.2018;08:55:48;garden_brightness;8
24.10.2018;08:55:48;garden_windspeed;27,1
24.10.2018;08:55:54;livingroom_humidity;41
24.10.2018;08:55:54;livingroom_temperature;22,9
24.10.2018;08:56:09;office_power;3
24.10.2018;08:56:18;office_power;0
24.10.2018;08:56:35;house_power;391
24.10.2018;08:56:40;livingroom_motiondetector;1
24.10.2018;08:57:35;office_co2;500
24.10.2018;08:57:48;garden_brightness;8
24.10.2018;08:57:48;garden_windspeed;31,9
24.10.2018;08:57:55;livingroom_co2;425
24.10.2018;08:57:57;livingroom_humidity;41
24.10.2018;08:57:57;livingroom_temperature;23
24.10.2018;08:58:58;house_power;220
24.10.2018;09:00:37;garden_brightness;8
24.10.2018;09:00:37;garden_windspeed;28,8
24.10.2018;09:00:48;livingroom_humidity;41
24.10.2018;09:00:48;livingroom_temperature;22,9
24.10.2018;09:01:07;office_co2;510
24.10.2018;09:01:07;house_power;1309
24.10.2018;09:01:21;livingroom_motiondetector;0
24.10.2018;09:01:25;office_co2;500
24.10.2018;09:01:37;office_co2;510
24.10.2018;09:01:51;office_co2;500
24.10.2018;09:01:59;office_co2;510
24.10.2018;09:03:03;office_co2;500
24.10.2018;09:03:05;office_co2;510
24.10.2018;09:03:13;garden_brightness;8
24.10.2018;09:03:13;garden_windspeed;24,2
24.10.2018;09:03:26;livingroom_humidity;41
24.10.2018;09:03:26;livingroom_temperature;23
24.10.2018;09:04:04;house_power;346
24.10.2018;09:05:33;garden_brightness;8
24.10.2018;09:05:33;garden_windspeed;28,6
24.10.2018;09:05:49;livingroom_humidity;41
24.10.2018;09:05:49;livingroom_temperature;23
24.10.2018;09:06:46;house_power;335
24.10.2018;09:07:39;garden_brightness;8
24.10.2018;09:07:39;garden_windspeed;34
24.10.2018;09:07:57;livingroom_humidity;41
24.10.2018;09:07:57;livingroom_temperature;23
24.10.2018;09:08:00;livingroom_co2;436
24.10.2018;09:09:13;livingroom_motiondetector;1
24.10.2018;09:09:15;house_power;301
24.10.2018;09:09:21;bath_motiondetector;1
24.10.2018;09:09:51;bath_motiondetector;1
24.10.2018;09:10:21;bath_motiondetector;1
24.10.2018;09:10:35;garden_brightness;8
24.10.2018;09:10:35;garden_windspeed;31,3
24.10.2018;09:10:36;livingroom_co2;425
24.10.2018;09:10:51;bath_motiondetector;1
24.10.2018;09:10:56;livingroom_humidity;41
24.10.2018;09:10:56;livingroom_temperature;23
24.10.2018;09:11:21;bath_motiondetector;1
24.10.2018;09:11:21;office_power;0
24.10.2018;09:11:30;house_power;324
24.10.2018;09:11:51;bath_motiondetector;1
24.10.2018;09:12:21;bath_motiondetector;1
24.10.2018;09:12:30;office_co2;520
24.10.2018;09:12:36;office_co2;510
24.10.2018;09:12:51;bath_motiondetector;1
24.10.2018;09:12:57;livingroom_co2;415
24.10.2018;09:12:57;office_power;14
24.10.2018;09:13:00;office_power;36
24.10.2018;09:13:02;office_co2;520
24.10.2018;09:13:03;office_power;54
24.10.2018;09:13:06;office_power;59
24.10.2018;09:13:12;office_power;51
24.10.2018;09:13:15;office_power;40
24.10.2018;09:13:17;garden_brightness;8
24.10.2018;09:13:17;garden_windspeed;29,8
24.10.2018;09:13:18;office_power;32
24.10.2018;09:13:21;office_power;27
24.10.2018;09:13:26;bath_motiondetector;0
24.10.2018;09:13:30;office_power;30
24.10.2018;09:13:30;house_power;347
24.10.2018;09:13:39;livingroom_humidity;41
24.10.2018;09:13:39;livingroom_temperature;22,9
24.10.2018;09:13:45;office_power;27
24.10.2018;09:13:54;livingroom_motiondetector;0
24.10.2018;09:14:09;office_co2;510
24.10.2018;09:14:18;office_power;22
24.10.2018;09:14:25;office_co2;520
24.10.2018;09:14:44;livingroom_co2;425
24.10.2018;09:15:09;office_power;29
24.10.2018;09:15:12;office_power;24
24.10.2018;09:15:21;office_power;21
24.10.2018;09:15:44;livingroom_co2;437
24.10.2018;09:15:44;garden_brightness;8
24.10.2018;09:15:44;garden_windspeed;26,7
24.10.2018;09:15:57;office_power;28
24.10.2018;09:16:00;office_power;36
24.10.2018;09:16:03;office_power;43
24.10.2018;09:16:09;livingroom_humidity;41
24.10.2018;09:16:09;livingroom_temperature;23
24.10.2018;09:16:18;office_power;40
24.10.2018;09:16:19;house_power;370
24.10.2018;09:16:27;office_power;36
24.10.2018;09:16:48;office_power;33
24.10.2018;09:16:54;livingroom_co2;448
24.10.2018;09:17:15;livingroom_co2;460
24.10.2018;09:17:22;office_co2;510
24.10.2018;09:17:24;office_power;36
24.10.2018;09:17:26;office_co2;520
24.10.2018;09:17:42;office_power;33
24.10.2018;09:17:56;garden_brightness;9
24.10.2018;09:17:56;garden_windspeed;29
24.10.2018;09:18:03;office_power;39
24.10.2018;09:18:10;livingroom_co2;472
24.10.2018;09:18:18;office_power;36
24.10.2018;09:18:24;livingroom_humidity;41
24.10.2018;09:18:24;livingroom_temperature;23
24.10.2018;09:18:45;livingroom_co2;482
24.10.2018;09:18:54;house_power;356
24.10.2018;09:19:21;office_power;33
24.10.2018;09:19:25;livingroom_co2;493
24.10.2018;09:19:43;office_co2;510
24.10.2018;09:20:24;livingroom_humidity;41
24.10.2018;09:20:24;livingroom_temperature;23
24.10.2018;09:20:42;office_power;37
24.10.2018;09:20:51;office_power;34
24.10.2018;09:20:54;office_power;30
24.10.2018;09:20:57;office_power;25
24.10.2018;09:20:58;garden_brightness;9
24.10.2018;09:20:58;garden_windspeed;38,3
24.10.2018;09:21:00;office_power;20
24.10.2018;09:21:11;livingroom_co2;505
24.10.2018;09:21:15;house_power;262
24.10.2018;09:21:41;livingroom_co2;516
24.10.2018;09:21:42;office_power;31
24.10.2018;09:21:54;office_power;25
24.10.2018;09:21:57;office_power;22
24.10.2018;09:22:48;office_power;27
24.10.2018;09:23:03;office_power;23
24.10.2018;09:23:07;livingroom_co2;526
24.10.2018;09:23:14;livingroom_humidity;41
24.10.2018;09:23:14;livingroom_temperature;23
24.10.2018;09:23:22;house_power;242
24.10.2018;09:23:41;eatingroom_doorcontact;0
24.10.2018;09:23:46;garden_brightness;9
24.10.2018;09:23:46;garden_windspeed;24,5
24.10.2018;09:24:03;office_power;26
24.10.2018;09:24:06;office_power;23
24.10.2018;09:24:21;office_power;20
24.10.2018;09:25:00;office_power;24
24.10.2018;09:25:06;office_power;27
24.10.2018;09:25:12;office_power;24
24.10.2018;09:25:30;office_power;21
24.10.2018;09:25:48;office_co2;500
24.10.2018;09:25:50;livingroom_humidity;41
24.10.2018;09:25:50;livingroom_temperature;23
24.10.2018;09:26:06;office_co2;510
24.10.2018;09:26:06;office_power;24
24.10.2018;09:26:17;house_power;284
24.10.2018;09:26:19;garden_brightness;8
24.10.2018;09:26:19;garden_windspeed;31,3
24.10.2018;09:26:21;office_power;21
24.10.2018;09:26:26;office_co2;500
24.10.2018;09:27:12;office_power;25
24.10.2018;09:27:13;livingroom_co2;538
24.10.2018;09:27:27;office_power;21
24.10.2018;09:27:38;livingroom_co2;549
24.10.2018;09:28:04;livingroom_co2;559
24.10.2018;09:28:11;livingroom_humidity;41
24.10.2018;09:28:11;livingroom_temperature;23
24.10.2018;09:28:24;office_power;24
24.10.2018;09:28:38;garden_brightness;9
24.10.2018;09:28:38;garden_windspeed;31,9
24.10.2018;09:28:42;office_power;21
24.10.2018;09:28:44;livingroom_co2;569
24.10.2018;09:28:58;house_power;281
24.10.2018;09:29:09;livingroom_co2;580
24.10.2018;09:29:30;office_power;24
24.10.2018;09:29:42;office_power;21
24.10.2018;09:29:44;office_co2;510
24.10.2018;09:30:18;livingroom_humidity;41
24.10.2018;09:30:18;livingroom_temperature;23
24.10.2018;09:30:27;office_power;27
24.10.2018;09:30:30;office_co2;500
24.10.2018;09:30:42;office_power;23
24.10.2018;09:30:43;garden_brightness;9
24.10.2018;09:30:43;garden_windspeed;29,8
24.10.2018;09:31:25;house_power;278
24.10.2018;09:31:33;office_power;27
24.10.2018;09:31:36;office_power;30
24.10.2018;09:31:45;office_power;25
24.10.2018;09:31:51;office_power;22
24.10.2018;09:32:21;office_co2;490
24.10.2018;09:32:39;office_power;26
24.10.2018;09:32:45;office_co2;500
24.10.2018;09:32:51;office_power;23
24.10.2018;09:33:14;livingroom_humidity;41
24.10.2018;09:33:14;livingroom_temperature;23
24.10.2018;09:33:24;office_power;27
24.10.2018;09:33:33;office_power;24
24.10.2018;09:33:37;garden_brightness;8
24.10.2018;09:33:37;garden_windspeed;28,6
24.10.2018;09:33:38;house_power;276
24.10.2018;09:33:39;office_power;21
24.10.2018;09:33:45;office_power;26
24.10.2018;09:33:48;office_power;32
24.10.2018;09:33:51;office_power;43
24.10.2018;09:33:54;office_power;47
24.10.2018;09:34:03;office_power;43
24.10.2018;09:34:18;office_power;40
24.10.2018;09:34:21;office_power;36
24.10.2018;09:34:24;office_power;29
24.10.2018;09:34:30;office_power;26
24.10.2018;09:34:32;livingroom_co2;591
24.10.2018;09:34:42;office_power;23
24.10.2018;09:35:21;office_power;20
24.10.2018;09:35:37;house_power;275
24.10.2018;09:35:56;livingroom_humidity;41
24.10.2018;09:35:56;livingroom_temperature;23
24.10.2018;09:36:16;garden_windspeed;24,8
24.10.2018;09:36:17;garden_brightness;8
24.10.2018;09:36:18;office_power;23
24.10.2018;09:36:51;office_power;20
24.10.2018;09:37:03;office_power;23
24.10.2018;09:37:08;livingroom_co2;602
24.10.2018;09:37:09;office_co2;490
24.10.2018;09:37:12;office_power;27
24.10.2018;09:37:18;office_power;32
24.10.2018;09:37:21;office_power;36
24.10.2018;09:37:24;office_power;44
24.10.2018;09:37:33;office_power;33
24.10.2018;09:37:36;office_power;29
24.10.2018;09:37:37;office_co2;500
24.10.2018;09:37:39;office_power;25
24.10.2018;09:37:48;office_power;29
24.10.2018;09:38:00;office_power;25
24.10.2018;09:38:21;office_power;22
24.10.2018;09:38:24;livingroom_co2;612
24.10.2018;09:38:24;house_power;274
24.10.2018;09:38:24;livingroom_humidity;41
24.10.2018;09:38:24;livingroom_temperature;23
24.10.2018;09:38:42;garden_brightness;9
24.10.2018;09:38:42;garden_windspeed;26,3
24.10.2018;09:38:51;office_power;26
24.10.2018;09:38:54;livingroom_co2;622
24.10.2018;09:38:57;office_power;29
24.10.2018;09:39:06;office_power;25
24.10.2018;09:39:12;office_power;28
24.10.2018;09:39:24;office_power;23
24.10.2018;09:40:24;office_power;26
24.10.2018;09:40:29;livingroom_co2;612
24.10.2018;09:40:30;office_power;23
24.10.2018;09:40:37;livingroom_humidity;41
24.10.2018;09:40:37;livingroom_temperature;23
24.10.2018;09:40:42;office_power;26
24.10.2018;09:40:52;garden_windspeed;23,9
24.10.2018;09:40:53;garden_brightness;9
24.10.2018;09:40:57;house_power;278
24.10.2018;09:41:00;office_power;30
24.10.2018;09:41:09;office_power;34
24.10.2018;09:41:12;office_power;29
24.10.2018;09:41:18;office_power;39
24.10.2018;09:41:21;office_power;46
24.10.2018;09:41:24;office_power;52
24.10.2018;09:41:30;office_power;46
24.10.2018;09:41:39;office_power;38
24.10.2018;09:41:45;office_power;33
24.10.2018;09:41:48;office_power;29
24.10.2018;09:42:00;office_power;26
24.10.2018;09:42:18;office_power;29
24.10.2018;09:42:21;office_power;36
24.10.2018;09:42:24;office_power;41
24.10.2018;09:42:33;office_power;37
24.10.2018;09:42:36;office_power;34
24.10.2018;09:42:42;office_power;30
24.10.2018;09:43:12;office_power;37
24.10.2018;09:43:15;office_power;34
24.10.2018;09:43:17;house_power;286
24.10.2018;09:43:18;office_power;30
24.10.2018;09:43:21;office_power;33
24.10.2018;09:43:39;office_power;30
24.10.2018;09:43:40;livingroom_humidity;41
24.10.2018;09:43:40;livingroom_temperature;23
24.10.2018;09:43:45;office_power;33
24.10.2018;09:43:51;office_power;30
24.10.2018;09:43:53;garden_brightness;9
24.10.2018;09:43:53;garden_windspeed;31,9
24.10.2018;09:44:18;office_power;27
24.10.2018;09:44:39;office_power;31
24.10.2018;09:44:48;office_power;44
24.10.2018;09:44:51;office_power;37
24.10.2018;09:45:03;office_power;31
24.10.2018;09:45:12;office_power;28
24.10.2018;09:45:22;house_power;291
24.10.2018;09:45:33;office_power;31
24.10.2018;09:45:48;office_power;28
24.10.2018;09:46:24;office_power;25
24.10.2018;09:46:28;livingroom_humidity;41
24.10.2018;09:46:28;livingroom_temperature;23
24.10.2018;09:46:39;office_power;29
24.10.2018;09:46:39;garden_brightness;9
24.10.2018;09:46:39;garden_windspeed;31,5
24.10.2018;09:46:43;livingroom_co2;622
24.10.2018;09:46:51;office_power;33
24.10.2018;09:46:54;office_power;30
24.10.2018;09:47:03;livingroom_co2;632
24.10.2018;09:47:06;office_power;26
24.10.2018;09:47:15;office_power;32
24.10.2018;09:47:18;office_power;27
24.10.2018;09:47:21;office_power;31
24.10.2018;09:47:33;office_power;34
24.10.2018;09:47:48;office_power;31
24.10.2018;09:47:51;office_power;34
24.10.2018;09:47:57;office_power;38
24.10.2018;09:48:15;office_power;34
24.10.2018;09:48:15;house_power;295
24.10.2018;09:48:18;office_power;31
24.10.2018;09:48:24;office_power;26
24.10.2018;09:49:00;office_power;29
24.10.2018;09:49:02;livingroom_humidity;41
24.10.2018;09:49:02;livingroom_temperature;23
24.10.2018;09:49:10;garden_windspeed;32,7
24.10.2018;09:49:11;garden_brightness;9
24.10.2018;09:49:12;office_power;26
24.10.2018;09:49:14;livingroom_co2;643
24.10.2018;09:49:15;office_power;23
24.10.2018;09:49:33;office_power;27
24.10.2018;09:49:48;office_co2;490
24.10.2018;09:50:02;office_co2;500
24.10.2018;09:50:06;office_co2;490
24.10.2018;09:50:24;office_power;24
24.10.2018;09:50:42;office_power;29
24.10.2018;09:50:45;office_power;34
24.10.2018;09:50:51;office_power;37
24.10.2018;09:50:54;house_power;299
24.10.2018;09:50:57;office_power;33
24.10.2018;09:51:00;office_power;28
24.10.2018;09:51:03;office_power;25
24.10.2018;09:51:21;office_power;28
24.10.2018;09:51:21;livingroom_humidity;41
24.10.2018;09:51:21;livingroom_temperature;23
24.10.2018;09:51:27;garden_windspeed;28
24.10.2018;09:51:28;garden_brightness;9
24.10.2018;09:51:37;office_co2;500
24.10.2018;09:51:45;office_power;25
24.10.2018;09:52:01;office_co2;490
24.10.2018;09:52:40;livingroom_co2;653
24.10.2018;09:52:45;office_co2;500
24.10.2018;09:53:20;house_power;281
24.10.2018;09:53:26;livingroom_humidity;41
24.10.2018;09:53:26;livingroom_temperature;23
24.10.2018;09:53:29;office_doorcontact;0
24.10.2018;09:53:30;garden_brightness;9
24.10.2018;09:53:30;garden_windspeed;31,9
24.10.2018;09:54:20;office_co2;510
24.10.2018;09:55:15;office_power;37
24.10.2018;09:55:24;office_power;32
24.10.2018;09:55:30;office_power;29
24.10.2018;09:55:31;livingroom_co2;663
24.10.2018;09:55:31;house_power;289
24.10.2018;09:55:36;office_power;32
24.10.2018;09:55:39;office_power;29
24.10.2018;09:55:48;office_power;26
24.10.2018;09:56:21;livingroom_humidity;41
24.10.2018;09:56:21;livingroom_temperature;23
24.10.2018;09:56:22;garden_windspeed;30,5
24.10.2018;09:56:23;garden_brightness;9
24.10.2018;09:56:48;office_power;30
24.10.2018;09:56:51;office_power;35
24.10.2018;09:56:54;office_power;31
24.10.2018;09:56:57;livingroom_co2;651
24.10.2018;09:56:57;office_power;37
24.10.2018;09:57:00;office_power;42
24.10.2018;09:57:06;office_power;33
24.10.2018;09:57:15;office_power;28
24.10.2018;09:57:17;livingroom_co2;641
24.10.2018;09:57:21;office_power;25
24.10.2018;09:57:28;house_power;403
24.10.2018;09:57:54;office_power;29
24.10.2018;09:58:33;office_power;32
24.10.2018;09:58:36;office_power;35
24.10.2018;09:58:39;office_power;32
24.10.2018;09:58:42;office_power;28
24.10.2018;09:58:51;office_power;31
24.10.2018;09:58:54;office_power;37
24.10.2018;09:59:00;office_power;40
24.10.2018;09:59:00;garden_brightness;9
24.10.2018;09:59:00;garden_windspeed;33,1
24.10.2018;09:59:01;livingroom_humidity;41
24.10.2018;09:59:01;livingroom_temperature;23
24.10.2018;09:59:51;office_power;24
24.10.2018;09:59:53;office_co2;500
24.10.2018;10:00:06;office_power;33
24.10.2018;10:00:09;office_power;39
24.10.2018;10:00:13;house_power;400
24.10.2018;10:00:21;office_power;36
24.10.2018;10:00:23;office_co2;510
24.10.2018;10:00:24;office_power;30
24.10.2018;10:00:33;office_power;37
24.10.2018;10:00:36;office_power;41
24.10.2018;10:00:39;office_power;51
24.10.2018;10:00:45;office_power;46
24.10.2018;10:00:48;office_co2;500
24.10.2018;10:00:51;office_power;51
24.10.2018;10:00:54;office_power;41
24.10.2018;10:00:57;office_power;38
24.10.2018;10:01:02;office_co2;510
24.10.2018;10:01:03;office_power;35
24.10.2018;10:01:12;office_co2;500
24.10.2018;10:01:18;office_co2;510
24.10.2018;10:01:18;office_power;29
24.10.2018;10:01:21;office_power;25
24.10.2018;10:01:23;garden_brightness;9
24.10.2018;10:01:23;garden_windspeed;31,1
24.10.2018;10:01:26;livingroom_humidity;41
24.10.2018;10:01:26;livingroom_temperature;23
24.10.2018;10:01:27;office_power;29
24.10.2018;10:01:28;office_co2;500
24.10.2018;10:01:30;livingroom_co2;651
24.10.2018;10:01:30;office_power;36
24.10.2018;10:01:33;office_power;39
24.10.2018;10:01:34;office_co2;510
24.10.2018;10:01:39;office_power;35
24.10.2018;10:01:42;office_power;28
24.10.2018;10:02:00;office_power;25
24.10.2018;10:02:09;office_power;29
24.10.2018;10:02:15;office_power;32
24.10.2018;10:02:21;office_power;29
24.10.2018;10:02:24;office_power;25
24.10.2018;10:02:45;house_power;351
24.10.2018;10:03:10;livingroom_co2;661
24.10.2018;10:03:15;office_power;29
24.10.2018;10:03:27;office_power;26
24.10.2018;10:03:32;garden_brightness;9
24.10.2018;10:03:32;garden_windspeed;30,9
24.10.2018;10:03:38;livingroom_humidity;41
24.10.2018;10:03:38;livingroom_temperature;23
24.10.2018;10:03:51;office_power;30
24.10.2018;10:04:03;office_power;26
24.10.2018;10:04:21;office_power;29
24.10.2018;10:04:33;office_power;25
24.10.2018;10:04:57;office_co2;500
24.10.2018;10:05:02;house_power;349
24.10.2018;10:05:03;office_co2;510
24.10.2018;10:05:11;office_co2;500
24.10.2018;10:05:27;office_power;29
24.10.2018;10:05:43;office_co2;510
24.10.2018;10:06:09;office_power;26
24.10.2018;10:06:22;office_co2;500
24.10.2018;10:06:30;garden_windspeed;28,2
24.10.2018;10:06:31;garden_brightness;9
24.10.2018;10:06:38;livingroom_humidity;41
24.10.2018;10:06:38;livingroom_temperature;23
24.10.2018;10:06:40;office_co2;510
24.10.2018;10:06:48;office_power;23
24.10.2018;10:07:02;office_co2;500
24.10.2018;10:07:03;office_power;27
24.10.2018;10:07:05;house_power;259
24.10.2018;10:07:36;office_co2;510
24.10.2018;10:07:42;office_power;24
24.10.2018;10:08:03;office_power;27
24.10.2018;10:08:06;office_co2;500
24.10.2018;10:08:12;livingroom_co2;672
24.10.2018;10:08:32;office_co2;510
24.10.2018;10:08:36;office_power;24
24.10.2018;10:08:42;office_power;30
24.10.2018;10:08:45;office_power;33
24.10.2018;10:08:54;office_power;27
24.10.2018;10:09:15;garden_brightness;9
24.10.2018;10:09:15;garden_windspeed;29,4
24.10.2018;10:09:25;livingroom_humidity;41
24.10.2018;10:09:25;livingroom_temperature;23
24.10.2018;10:09:33;office_power;31
24.10.2018;10:09:42;office_power;27
24.10.2018;10:09:57;house_power;256
24.10.2018;10:10:39;office_power;30
24.10.2018;10:11:03;livingroom_co2;662
24.10.2018;10:11:15;office_power;27
24.10.2018;10:11:25;garden_brightness;9
24.10.2018;10:11:25;garden_windspeed;27,3
24.10.2018;10:11:27;office_power;30
24.10.2018;10:11:47;office_co2;520
24.10.2018;10:11:48;office_power;26
24.10.2018;10:11:57;livingroom_humidity;41
24.10.2018;10:11:57;livingroom_temperature;23
24.10.2018;10:12:00;office_power;32
24.10.2018;10:12:03;office_co2;510
24.10.2018;10:12:12;office_power;24
24.10.2018;10:12:33;office_power;27
24.10.2018;10:12:34;house_power;253
24.10.2018;10:13:06;office_power;30
24.10.2018;10:13:15;office_power;27
24.10.2018;10:13:29;livingroom_co2;672
24.10.2018;10:14:09;office_power;30
24.10.2018;10:14:12;office_power;35
24.10.2018;10:14:14;livingroom_humidity;41
24.10.2018;10:14:14;livingroom_temperature;23
24.10.2018;10:14:24;office_power;26
24.10.2018;10:14:25;garden_brightness;9
24.10.2018;10:14:25;garden_windspeed;30,7
24.10.2018;10:14:51;office_power;29
24.10.2018;10:14:58;house_power;396
24.10.2018;10:15:03;office_power;32
24.10.2018;10:15:06;office_power;27
24.10.2018;10:15:09;office_power;24
24.10.2018;10:15:15;office_power;27
24.10.2018;10:15:20;livingroom_co2;662
24.10.2018;10:15:39;office_power;24
24.10.2018;10:15:46;office_co2;500
24.10.2018;10:15:55;livingroom_co2;673
24.10.2018;10:16:06;office_power;27
24.10.2018;10:16:10;office_co2;510
24.10.2018;10:16:18;livingroom_humidity;41
24.10.2018;10:16:18;livingroom_temperature;23
24.10.2018;10:16:42;office_power;24
24.10.2018;10:17:07;house_power;432
24.10.2018;10:17:10;garden_brightness;9
24.10.2018;10:17:10;garden_windspeed;32,9
24.10.2018;10:17:27;office_power;27
24.10.2018;10:17:32;livingroom_co2;683
24.10.2018;10:17:39;office_power;24
24.10.2018;10:18:03;office_power;27
24.10.2018;10:18:18;office_power;24
24.10.2018;10:18:33;office_power;27
24.10.2018;10:18:36;eatingroom_doorcontact;0
24.10.2018;10:18:45;office_power;23
24.10.2018;10:19:10;livingroom_humidity;41
24.10.2018;10:19:10;livingroom_temperature;23
24.10.2018;10:19:24;office_power;36
24.10.2018;10:19:27;office_power;49
24.10.2018;10:19:30;office_power;55
24.10.2018;10:19:32;livingroom_co2;672
24.10.2018;10:19:36;office_power;51
24.10.2018;10:19:39;office_power;46
24.10.2018;10:19:40;garden_brightness;9
24.10.2018;10:19:40;garden_windspeed;30,5
24.10.2018;10:19:45;office_power;40
24.10.2018;10:19:48;office_power;37
24.10.2018;10:19:51;office_power;34
24.10.2018;10:20:05;house_power;453
24.10.2018;10:20:45;office_power;31
24.10.2018;10:20:57;office_power;27
24.10.2018;10:21:15;office_power;30
24.10.2018;10:21:39;office_power;27
24.10.2018;10:21:49;livingroom_humidity;41
24.10.2018;10:21:49;livingroom_temperature;23
24.10.2018;10:21:57;garden_brightness;9
24.10.2018;10:21:57;garden_windspeed;28,4
24.10.2018;10:22:03;office_power;24
24.10.2018;10:22:43;office_co2;500
24.10.2018;10:22:49;house_power;422
24.10.2018;10:22:51;office_co2;510
24.10.2018;10:23:21;office_power;27
24.10.2018;10:23:45;office_power;33
24.10.2018;10:23:57;office_power;29
24.10.2018;10:23:59;garden_brightness;9
24.10.2018;10:23:59;garden_windspeed;37,1
24.10.2018;10:24:09;office_power;26
24.10.2018;10:24:13;livingroom_humidity;41
24.10.2018;10:24:13;livingroom_temperature;23
24.10.2018;10:24:14;livingroom_co2;683
24.10.2018;10:24:33;office_power;34
24.10.2018;10:24:36;office_power;39
24.10.2018;10:24:39;office_power;46
24.10.2018;10:24:51;office_power;43
24.10.2018;10:24:57;office_power;38
24.10.2018;10:25:15;office_power;34
24.10.2018;10:25:18;office_power;30
24.10.2018;10:25:19;house_power;444
24.10.2018;10:25:24;office_power;34
24.10.2018;10:25:27;office_power;38
24.10.2018;10:25:50;office_co2;520
24.10.2018;10:25:54;office_power;34
24.10.2018;10:25:57;office_power;29
24.10.2018;10:26:06;office_power;32
24.10.2018;10:26:09;office_power;36
24.10.2018;10:26:12;office_power;39
24.10.2018;10:26:22;livingroom_humidity;41
24.10.2018;10:26:22;livingroom_temperature;23
24.10.2018;10:26:24;office_power;35
24.10.2018;10:26:28;office_co2;510
24.10.2018;10:26:30;office_power;39
24.10.2018;10:26:33;office_power;36
24.10.2018;10:26:35;livingroom_co2;693
24.10.2018;10:26:38;office_co2;520
24.10.2018;10:26:42;office_co2;510
24.10.2018;10:26:45;office_power;31
24.10.2018;10:26:48;office_power;35
24.10.2018;10:26:50;garden_brightness;9
24.10.2018;10:26:50;garden_windspeed;26,7
24.10.2018;10:26:54;office_power;31
24.10.2018;10:26:57;office_power;26
24.10.2018;10:27:05;office_co2;520
24.10.2018;10:27:09;office_power;22
24.10.2018;10:27:14;office_co2;510
24.10.2018;10:27:15;office_power;26
24.10.2018;10:27:18;office_power;31
24.10.2018;10:27:21;office_power;38
24.10.2018;10:27:27;office_power;45
24.10.2018;10:27:30;office_power;61
24.10.2018;10:27:33;office_power;68
24.10.2018;10:27:34;house_power;446
24.10.2018;10:27:36;office_co2;520
24.10.2018;10:27:36;office_power;76
24.10.2018;10:27:42;office_power;67
24.10.2018;10:27:45;office_power;61
24.10.2018;10:27:48;office_power;53
24.10.2018;10:27:54;office_power;48
24.10.2018;10:27:57;office_power;43
24.10.2018;10:28:00;office_power;51
24.10.2018;10:28:18;office_power;58
24.10.2018;10:28:21;office_power;50
24.10.2018;10:28:27;office_power;47
24.10.2018;10:28:30;office_power;38
24.10.2018;10:28:39;office_power;42
24.10.2018;10:28:42;office_power;45
24.10.2018;10:28:54;office_power;37
24.10.2018;10:28:57;office_power;28
24.10.2018;10:29:00;office_power;21
24.10.2018;10:29:01;livingroom_co2;703
24.10.2018;10:29:12;office_power;26
24.10.2018;10:29:21;livingroom_humidity;41
24.10.2018;10:29:21;livingroom_temperature;23
24.10.2018;10:29:24;office_power;23
24.10.2018;10:29:27;garden_brightness;9
24.10.2018;10:29:27;garden_windspeed;29,2
24.10.2018;10:29:30;office_power;27
24.10.2018;10:29:33;office_power;32
24.10.2018;10:29:35;house_power;412
24.10.2018;10:29:42;office_power;22
24.10.2018;10:29:45;office_power;16
24.10.2018;10:30:03;office_power;13
24.10.2018;10:30:11;office_co2;510
24.10.2018;10:30:30;office_power;19
24.10.2018;10:30:42;office_power;14
24.10.2018;10:30:49;office_co2;520
24.10.2018;10:30:59;office_co2;510
24.10.2018;10:31:17;livingroom_co2;693
24.10.2018;10:31:50;garden_brightness;9
24.10.2018;10:31:50;garden_windspeed;35,2
24.10.2018;10:32:03;office_power;17
24.10.2018;10:32:05;office_co2;500
24.10.2018;10:32:06;livingroom_humidity;41
24.10.2018;10:32:06;livingroom_temperature;23
24.10.2018;10:32:09;office_power;14
24.10.2018;10:32:25;house_power;299
24.10.2018;10:33:26;office_co2;510
24.10.2018;10:33:58;garden_brightness;9
24.10.2018;10:33:58;garden_windspeed;26,1
24.10.2018;10:34:28;office_co2;500
24.10.2018;10:34:36;office_co2;510
24.10.2018;10:34:36;livingroom_humidity;41
24.10.2018;10:34:36;livingroom_temperature;23
24.10.2018;10:35:01;house_power;300
24.10.2018;10:36:45;office_power;11
24.10.2018;10:36:52;livingroom_humidity;41
24.10.2018;10:36:52;livingroom_temperature;23
24.10.2018;10:36:56;garden_brightness;9
24.10.2018;10:36:56;garden_windspeed;36
24.10.2018;10:36:57;office_power;14
24.10.2018;10:37:23;house_power;291
24.10.2018;10:37:30;office_power;18
24.10.2018;10:37:33;office_power;26
24.10.2018;10:37:35;livingroom_co2;682
24.10.2018;10:37:36;office_power;37
24.10.2018;10:37:39;office_power;42
